"id","name","province_id","city_id","latitude","longitude","created_at","updated_at","deleted_at"
"3258","Sengah Temila","12","228","0.38835","109.71155","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3259","Sompak","12","228","0.51346","109.49731","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3260","Babalan","34","229","4.03675","98.3417","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3261","Bahorok","34","229",0,0,"2021-10-20 15:19:47","2021-10-20 15:19:47",0
"3262","Batang Serangan","34","229","3.66694","98.00289","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3263","Besitang","34","229","3.98871","98.09017","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3264","Binjai","34","229","3.61355","98.50253","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3265","Brandan Barat","34","229","4.01764","98.23224","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3266","Gebang","34","229","-6.82804","108.7304","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3267","Hinai","34","229","3.83397","98.42939","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3268","Kuala","34","229","3.48312","98.37457","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3269","Kutambaru","34","229","3.32405","98.28695","2021-10-20 15:19:47","2021-11-25 11:58:52",0
"3270","Padang Tualang","34","229","3.81468","98.3417","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3271","Pangkalan Susu","34","229","4.09862","98.23224","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3272","Pematang Jaya","34","229","4.21098","98.15571","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3273","Salapian","34","229","3.4839","98.28695","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3274","Sawit Seberang","34","229","3.80556","98.24317","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3275","Secanggang","34","229","3.88314","98.55013","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3276","Sei Binge (Bingai)","34","229","3.36245","98.4623","2021-10-20 15:19:47","2021-11-26 15:08:16",0
"3277","Sei Lepan","34","229","3.80681","98.11201","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3278","Selesai","34","229","3.60291","98.41842","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3279","Sirapit (Serapit)","34","229","3.56138","98.30063","2021-10-20 15:19:47","2021-11-26 15:08:16",0
"3280","Stabat","34","229","3.75053","98.47053","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3281","Tanjungpura","34","229","3.89853","98.42088","2021-10-20 15:19:47","2021-11-26 15:04:29",0
"3282","Wampu","34","229","3.68402","98.33075","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3283","Langsa Barat","21","230","4.5081","97.99199","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3284","Langsa Baro","21","230","4.48838","97.9266","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3285","Langsa Kota","21","230","4.47578","97.9641","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3286","Langsa Lama","21","230","4.45224","97.96474","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3287","Langsa Timur","21","230","4.4466","98.01379","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3288","Balingga","24","231","-4.13066","138.35892","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3289","Dimba","24","231","-3.86493","138.50871","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3290","Gamelia","24","231","-3.87933","138.61884","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3291","Kuyawage","24","231","-4.04261","137.96141","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3292","Makki (Maki)","24","231","-3.97367","138.61884","2021-10-20 15:19:47","2021-11-26 15:09:35",0
"3293","Malagaineri (Malagineri)","24","231","-3.92266","138.04068","2021-10-20 15:19:47","2021-11-26 15:09:35",0
"3294","Pirime","24","231","-4.01475","138.51872","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3295","Poga","24","231","-3.78055","138.53873","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3296","Tiom","24","231","-3.91439","138.28914","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3297","Tiomneri","24","231","-3.81693","138.35892","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3298","Banjarsari","3","232","-7.49651","108.60569","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3299","Bayah","3","232","-6.92399","106.31106","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3300","Bojongmanik","3","232","-6.57742","106.16986","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3301","Cibadak","3","232","-6.56667","106.95","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3302","Cibeber","3","232","-6.93564","107.13664","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3303","Cigemblong","3","232","-6.74258","106.16986","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3304","Cihara","3","232","-6.82693","106.12281","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3305","Cijaku","3","232","-6.71592","106.04051","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3306","Cikulur","3","232","-6.3929","106.14633","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3307","Cileles","3","232","-6.50799","106.08753","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3308","Cilograng","3","232","-6.92151","106.3817","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3309","Cimarga","3","232","-6.46222","106.22868","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3310","Cipanas","3","232","-6.71316","107.01851","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3311","Cirinten","3","232","-6.64009","106.14633","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3312","Curugbitung","3","232","-6.42562","106.40525","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3313","Gunung Kencana","3","232","0","0","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3314","Kalanganyar","3","232","-7.43397","112.82247","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3315","Lebakgedong","3","232","-6.63141","106.40525","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3316","Leuwidamar","3","232","-6.54457","106.22868","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3317","Maja","3","232","-6.89134","108.29707","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3318","Malingping","3","232","-6.76881","106.00524","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3319","Muncang","3","232","-6.55293","106.28752","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3320","Panggarangan","3","232","-6.83366","106.22868","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3321","Rangkasbitung","3","232","-6.36565","106.2464","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3322","Sajira","3","232","-6.46904","106.33461","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3323","Sobang","3","232","-6.56229","107.7608","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3324","Wanasalam","3","232","-6.77196","105.91124","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3325","Warunggunung","3","232","-6.33052","106.16986","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3326","Amen","4","233","-3.12089","102.21474","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3327","Bingin Kuning","4","233","-3.17403","102.28913","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3328","Lebong Atas","4","233","-3.14551","102.20902","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3329","Lebong Sakti","4","233","-3.1151","102.28913","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3330","Lebong Selatan","4","233","-3.28182","102.32348","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3331","Lebong Tengah","4","233","-3.20421","102.2319","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3332","Lebong Utara","4","233","-3.11134","102.19186","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3333","Pelabai","4","233","-3.13636","102.15184","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3334","Pinang Belapis","4","233","-2.89202","102.09468","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3335","Rimbo Pengadang","4","233","-3.28009","102.46099","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3336","Topos","4","233","-3.14332","102.39221","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3337","Uram Jaya","4","233","-3.07639","102.24335","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3338","Atadei","23","234","-8.45089","123.5056","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3339","Buyasuri (Buyasari)","23","234","-8.23307","123.8188","2021-10-20 15:19:47","2021-11-26 15:09:05",0
"3340","Ile Ape","23","234","-8.27389","123.50806","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3341","Ile Ape Timur","23","234","-8.27103","123.51681","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3342","Lebatukan","23","234","-8.3627","123.63996","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3343","Nagawutung","23","234","-8.50591","123.32617","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3344","Nubatukan","23","234","-8.41343","123.40471","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3345","Omesuri","23","234","-8.27905","123.72942","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3346","Wulandoni (Wulandioni)","23","234","-8.53503","123.41593","2021-10-20 15:19:47","2021-11-26 15:09:05",0
"3347","Banda Sakti","21","235","5.18116","97.14132","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3348","Blang Mangat","21","235","5.11916","97.13055","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3349","Muara Dua","21","235","5.16057","97.13055","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3350","Muara Satu","21","235","5.19737","97.08212","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3351","Akabiluru","32","236","-0.22992","100.51836","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3352","Bukik Barisan","32","236","0.01835","100.46214","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3353","Guguak (Gugu)","32","236","-0.13778","100.51836","2021-10-20 15:19:47","2021-11-26 15:12:48",0
"3354","Gunuang Omeh (Gunung Mas)","32","236","-0.05508","100.37225","2021-10-20 15:19:47","2021-11-26 15:08:20",0
"3355","Harau","32","236","-0.12851","100.68725","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3356","Kapur IX/Sembilan","32","236","0.25763","100.48462","2021-10-20 15:19:47","2021-11-26 15:08:20",0
"3357","Lareh Sago Halaban","32","236","-0.31276","100.77744","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3358","Luak (Luhak)","32","236","-0.2667","100.67598","2021-10-20 15:19:47","2021-11-26 15:08:20",0
"3359","Mungka","32","236","-0.05504","100.59714","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3360","Pangkalan Koto Baru","32","236","0.11013","100.66471","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3361","Payakumbuh","32","236","-0.22983","100.63092","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3362","Situjuah Limo/Lima Nagari","32","236","-0.30367","100.63092","2021-10-20 15:19:47","2021-11-26 15:04:34",0
"3363","Suliki","32","236","-0.11634","100.4332","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3364","Lingga","17","237","-0.47261","104.42575","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3365","Lingga Timur","17","237","-0.26235","104.83379","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3366","Lingga Utara","17","237","-0.09036","104.58884","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3367","Selayar","17","237","-6.28698","120.50488","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3368","Senayang","17","237","0.15375","104.57718","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3369","Singkep","17","237","-0.47261","104.42575","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3370","Singkep Barat","17","237","-0.49106","104.35592","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3371","Singkep Pesisir","17","237","-0.40845","104.53057","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3372","Batu Layar","22","238","-8.4984","116.07685","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3373","Gerung","22","238","-8.69587","116.12413","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3374","Gunungsari","22","238","-5.17871","119.46047","2021-10-20 15:19:47","2021-11-26 15:05:10",0
"3375","Kediri","22","238","-7.84802","112.01783","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3376","Kuripan","22","238","-8.6677","116.16548","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3377","Labuapi","22","238","-8.63096","116.11822","2021-10-20 15:19:47","2021-11-26 15:05:12",0
"3378","Lembar","22","238","-8.75298","116.0682","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3379","Lingsar","22","238","-8.53003","116.19502","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3380","Narmada","22","238","-8.52491","116.2659","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3381","Sekotong","22","238","-8.81795","115.97045","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3382","Batukliang","22","239","-8.62174","116.31314","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3383","Batukliang Utara","22","239","-8.46886","116.34856","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3384","Janapria","22","239","-8.71513","116.40759","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3385","Jonggat","22","239","-8.66883","116.21865","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3386","Kopang","22","239","-10.1772","123.60703","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3387","Praya","22","239","-8.72174","116.2886","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3388","Praya Barat","22","239","-8.84071","116.20684","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3389","Praya Barat Daya","22","239","-8.77287","116.17139","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3390","Praya Tengah","22","239","-8.72214","116.31314","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3391","Praya Timur","22","239","-8.77716","116.38398","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3392","Pringgarata","22","239","-8.60686","116.24227","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3393","Pujut","22","239","1.42138","100.6428","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3394","Aikmel","22","240","-8.52776","116.502","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3395","Jerowaru","22","240","-8.87058","116.4784","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3396","Keruak","22","240","-8.75458","116.4843","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3397","Labuhan Haji","22","240","-8.64725","116.57868","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3398","Masbagik","22","240","-8.60676","116.4489","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3399","Montong Gading","22","240","-8.56013","116.40168","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3400","Pringgabaya","22","240","-8.53738","116.64354","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3401","Pringgasela","22","240","-8.53121","116.4548","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3402","Sakra","22","240","-8.6842","116.473","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3403","Sakra Barat","22","240","-8.72993","116.4784","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3404","Sakra Timur","22","240","-8.70633","116.52559","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3405","Sambalia (Sambelia)","22","240","-7.77597","109.72345","2021-10-20 15:19:47","2021-11-26 15:08:43",0
"3406","Selong","22","240","-6.23586","106.80309","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3407","Sembalun","22","240","-8.3787","116.4902","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3408","Sikur","22","240","-8.53923","116.41349","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3409","Suela (Suwela)","22","240","-8.49173","116.58458","2021-10-20 15:19:47","2021-11-26 15:09:02",0
"3410","Sukamulia","22","240","-8.64336","116.4961","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3411","Suralaga","22","240","-8.61983","116.54329","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3412","Terara","22","240","-8.65492","116.40759","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3413","Wanasaba","22","240","-8.51974","116.54329","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3414","Bayan","22","241","-8.30558","116.39578","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3415","Gangga","22","241","-8.35559","116.25409","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3416","Kayangan","22","241","-8.30145","116.31314","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3417","Pemenang","22","241","-8.4182","116.07685","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3418","Tanjung","22","241","-2.13435","115.35487","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3419","Lubuk Linggau Barat Dua (II)","33","242","-3.30503","102.81698","2021-10-20 15:19:47","2021-11-26 15:08:27",0
"3420","Lubuk Linggau Barat Satu (I)","33","242","-0.47261","104.42575","2021-10-20 15:19:47","2021-11-26 15:08:33",0
"3421","Lubuk Linggau Selatan Dua (II)","33","242","-3.32318","102.93204","2021-10-20 15:19:47","2021-11-26 15:08:27",0
"3422","Lubuk Linggau Selatan Satu (I)","33","242","-8.43785","115.4659","2021-10-20 15:19:47","2021-11-26 15:09:09",0
"3423","Lubuk Linggau Timur Dua (II)","33","242","-3.28915","102.90326","2021-10-20 15:19:47","2021-11-26 15:08:27",0
"3424","Lubuk Linggau Timur Satu (I)","33","242","-0.26235","104.83379","2021-10-20 15:19:47","2021-11-26 15:08:33",0
"3425","Lubuk Linggau Utara Dua (II)","33","242","-3.20619","102.86299","2021-10-20 15:19:47","2021-11-26 15:08:27",0
"3426","Lubuk Linggau Utara Satu (I)","33","242","-0.09036","104.58884","2021-10-20 15:19:47","2021-11-26 15:08:33",0
"3427","Candipuro","11","243","-8.19096","113.06077","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3428","Gucialit","11","243","-8.02391","113.13224","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3429","Jatiroto","11","243","-7.88282","111.1079","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3430","Kedungjajang","11","243","-8.03858","113.22753","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3431","Klakah","11","243","-7.99656","113.2496","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3432","Kunir","11","243","-8.23485","113.221","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3433","Lumajang","11","243","-8.13277","113.22456","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3434","Padang","11","243","-0.94708","100.41718","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3435","Pasirian","11","243","-8.18293","113.0734","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3436","Pasrujambe/Pasujambe","11","243","-8.0839","112.97737","2021-10-20 15:19:47","2021-11-26 15:08:52",0
"3437","Pronojiwo","11","243","-8.20616","112.97737","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3438","Randuagung","11","243","-8.05321","113.32281","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3439","Ranuyoso","11","243","-7.95458","113.27518","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3440","Rowokangkung","11","243","-8.19549","113.32281","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3441","Senduro","11","243","-8.02953","113.03694","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3442","Sukodono","11","243","-7.39467","112.67379","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3443","Sumbersuko","11","243","-8.15296","113.18329","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3444","Tekung","11","243","-8.19715","113.2513","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3445","Tempeh","11","243","-8.17757","113.1518","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3446","Tempursari","11","243","-8.28778","112.97737","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3447","Yosowilangun","11","243","-8.23617","113.28747","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3448","Bajo","28","244","-3.34727","120.30895","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3449","Bajo Barat","28","244","-3.36724","120.23973","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3450","Basse Sangtempe Utara","28","244","-4.13929","120.05497","2021-10-20 15:19:47","2021-11-26 15:09:21",0
"3451","Bassesang Tempe (Bastem)","28","244","5.58028","95.19944","2021-10-20 15:19:47","2021-11-26 15:12:42",0
"3452","Belopa","28","244","-3.01085","120.20222","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3453","Belopa Utara","28","244","-3.3625","120.37814","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3454","Bua","28","244","-3.07534","120.2265","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3455","Bua Ponrang (Bupon)","28","244","-3.2624","120.21665","2021-10-20 15:19:47","2021-11-26 15:09:21",0
"3456","Kamanre","28","244","-3.31052","120.35508","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3457","Lamasi","28","244","-2.80837","120.19357","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3458","Lamasi Timur","28","244","-2.91084","120.26281","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3459","Larompong","28","244","-3.51076","120.3613","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3460","Larompong Selatan","28","244","-3.61041","120.35508","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3461","Latimojong","28","244","-3.34511","120.11274","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3462","Ponrang","28","244","-3.20743","120.28588","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3463","Ponrang Selatan","28","244","-3.25781","120.35508","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3464","Suli","28","244","-3.45139","120.35508","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3465","Suli Barat","28","244","-3.46467","120.22819","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3466","Walenrang","28","244","-2.88004","120.12429","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3467","Walenrang Barat","28","244","-2.80523","119.99718","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3468","Walenrang Timur","28","244","-2.87735","120.21665","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3469","Walenrang Utara","28","244","-2.76781","120.08963","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3470","Angkona","28","245","-2.60338","120.9561","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3471","Burau","28","245","-2.54394","120.68901","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3472","Kalaena","28","245","-2.44506","120.86138","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3473","Malili","28","245","-2.64531","121.1043","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3474","Mangkutana","28","245","-2.28727","120.666","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3475","Nuha","28","245","-2.47625","121.30841","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3476","Tomoni","28","245","-2.40884","120.59698","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3477","Tomoni Timur","28","245","-2.53909","120.87286","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3478","Towuti","28","245","-2.60542","121.58266","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3479","Wasuponda","28","245","-2.28072","120.94174","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3480","Wotu","28","245","-2.59724","120.8037","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3481","Baebunta","28","246","-2.62395","120.27435","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3482","Bone-Bone","28","246","-5.18835","122.4876","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3483","Limbong","28","246","-2.58109","119.92779","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3484","Malangke","28","246","-2.75744","120.45881","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3485","Malangke Barat","28","246","-2.83082","120.32049","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3486","Mappedeceng","28","246","-2.5167","120.41272","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3487","Masamba","28","246","-2.55136","120.3697","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3488","Rampi","28","246","-2.15889","120.29742","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3489","Sabbang","28","246","-2.593","120.13583","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3490","Seko","28","246","-0.22477","102.2166","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3491","Sukamaju","28","246","-6.41854","106.85029","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3492","Tana Lili","28","246","-2.6153","120.59698","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3493","Balerejo","11","247","-7.53866","111.60645","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3494","Dagangan","11","247","-7.74382","111.5826","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3495","Dolopo","11","247","-7.78721","111.53491","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3496","Geger","11","247","-7.7109","111.52894","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3497","Gemarang","11","247","-7.63304","111.74954","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3498","Jiwan","11","247","-7.61073","111.49317","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3499","Kare","11","247","-7.71836","111.678","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3500","Kebonsari","11","247","-7.74885","111.48721","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3501","Madiun","11","247","-7.63106","111.53002","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3502","Mejayan","11","247","-7.57082","111.67551","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3503","Pilangkenceng","11","247","-7.47517","111.65415","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3504","Saradan","11","247","-7.50138","111.73762","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3505","Sawahan","11","247","-7.26301","112.72117","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3506","Wonoasri","11","247","-7.59852","111.6303","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3507","Wungu","11","247","-7.66092","111.60645","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3508","Kartoharjo","11","248","-7.61845","111.54087","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3509","Manguharjo","11","248","-7.61729","111.51404","2021-10-20 15:19:47","2021-11-26 15:05:09",0
"3510","Taman","11","248","-7.3663","112.6735","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3511","Bandongan","10","249","-7.46093","110.18195","2021-10-20 15:19:47","2021-11-25 11:58:53",0
"3512","Borobudur","10","249","-7.6294","110.19982","2021-10-20 15:19:47","2021-11-25 11:58:54",0
"3513","Candimulyo","10","249","-7.5028","110.27131","2021-10-20 15:19:47","2021-11-25 11:58:54",0
"3514","Dukun","10","249","-7.53923","110.36663","2021-10-20 15:19:47","2021-11-25 11:58:54",0
